@RELATION sys_attack
@ATTRIBUTE POS_ONE REAL
@ATTRIBUTE POS_TWO REAL
@ATTRIBUTE POS_THREE REAL
@ATTRIBUTE class {attack, normal}
@DATA
4,240,4,attack
240,4,240,attack
4,240,240,attack
240,240,265,attack
240,265,240,attack
265,240,265,attack
240,265,240,attack
265,240,240,attack
240,240,265,attack
240,265,240,attack
265,240,265,attack
240,265,4,attack
265,4,4,attack
4,4,265,attack
4,265,240,attack
265,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,265,attack
265,265,78,attack
265,78,265,attack
78,265,4,attack
265,4,240,attack
4,240,265,attack
240,265,33,attack
265,33,5,attack
33,5,240,attack
5,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,240,attack
265,240,5,attack
240,5,78,attack
5,78,240,attack
78,240,265,attack
240,265,265,attack
265,265,240,attack
265,240,324,attack
240,324,240,attack
324,240,240,attack
240,240,4,attack
240,4,265,attack
4,265,240,attack
265,240,240,attack
240,240,265,attack
240,265,265,attack
265,265,240,attack
265,240,265,attack
240,265,240,attack
265,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,265,attack
265,265,265,attack
265,265,265,attack
265,265,265,attack
265,265,240,attack
265,240,265,attack
240,265,240,attack
265,240,240,attack
240,240,265,attack
240,265,240,attack
265,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,19,attack
265,19,265,attack
19,265,240,attack
265,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,78,attack
240,78,324,attack
78,324,240,attack
324,240,265,attack
240,265,240,attack
265,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,265,attack
265,265,240,attack
265,240,240,attack
240,240,4,attack
240,4,240,attack
4,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,265,attack
265,265,265,attack
265,265,4,attack
265,4,240,attack
4,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,78,attack
265,78,265,attack
78,265,240,attack
265,240,240,attack
240,240,265,attack
240,265,33,attack
265,33,240,attack
33,240,265,attack
240,265,265,attack
265,265,240,attack
265,240,265,attack
240,265,240,attack
265,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,240,attack
265,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,265,attack
265,265,240,attack
265,240,78,attack
240,78,240,attack
78,240,4,attack
240,4,4,attack
4,4,240,attack
4,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,240,attack
265,240,265,attack
240,265,240,attack
265,240,240,attack
240,240,265,attack
240,265,265,attack
265,265,78,attack
265,78,265,attack
78,265,265,attack
265,265,265,attack
265,265,240,attack
265,240,33,attack
240,33,240,attack
33,240,240,attack
240,240,265,attack
240,265,240,attack
265,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,4,attack
240,4,240,attack
4,240,240,attack
240,240,33,attack
240,33,265,attack
33,265,265,attack
265,265,4,attack
265,4,240,attack
4,240,265,attack
240,265,265,attack
265,265,240,attack
265,240,19,attack
240,19,240,attack
19,240,4,attack
240,4,3,attack
4,3,3,attack
3,3,4,attack
3,4,4,attack
4,4,4,attack
4,4,4,attack
4,4,240,attack
4,240,4,attack
240,4,240,attack
4,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,240,attack
265,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,3,attack
265,3,240,attack
3,240,240,attack
240,240,4,attack
240,4,240,attack
4,240,39,attack
240,39,19,attack
39,19,4,attack
19,4,265,attack
4,265,4,attack
265,4,240,attack
4,240,240,attack
240,240,78,attack
240,78,265,attack
78,265,240,attack
265,240,265,attack
240,265,240,attack
265,240,4,attack
240,4,4,attack
4,4,78,attack
4,78,240,attack
78,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,78,attack
240,78,265,attack
78,265,265,attack
265,265,265,attack
265,265,3,attack
265,3,265,attack
3,265,78,attack
265,78,240,attack
78,240,4,attack
240,4,240,attack
4,240,265,attack
240,265,240,attack
265,240,265,attack
240,265,240,attack
265,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,265,attack
265,265,240,attack
265,240,78,attack
240,78,265,attack
78,265,78,attack
265,78,240,attack
78,240,240,attack
240,240,240,attack
240,240,4,attack
240,4,265,attack
4,265,240,attack
265,240,265,attack
240,265,265,attack
265,265,265,attack
265,265,240,attack
265,240,265,attack
240,265,240,attack
265,240,240,attack
240,240,4,attack
240,4,4,attack
4,4,240,attack
4,240,265,attack
240,265,3,attack
265,3,265,attack
3,265,240,attack
265,240,265,attack
240,265,240,attack
265,240,265,attack
240,265,240,attack
265,240,33,attack
240,33,4,attack
33,4,265,attack
4,265,265,attack
265,265,240,attack
265,240,240,attack
240,240,265,attack
240,265,265,attack
265,265,265,attack
265,265,240,attack
265,240,240,attack
240,240,78,attack
240,78,240,attack
78,240,240,attack
240,240,265,attack
240,265,240,attack
265,240,265,attack
240,265,4,attack
265,4,19,attack
4,19,78,attack
19,78,265,attack
78,265,240,attack
265,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,240,attack
265,240,240,attack
240,240,4,attack
240,4,240,attack
4,240,265,attack
240,265,19,attack
265,19,265,attack
19,265,240,attack
265,240,265,attack
240,265,240,attack
265,240,4,attack
240,4,240,attack
4,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,240,attack
265,240,78,attack
240,78,78,attack
78,78,78,attack
78,78,4,attack
78,4,240,attack
4,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,3,attack
240,3,265,attack
3,265,78,attack
265,78,240,attack
78,240,4,attack
240,4,3,attack
4,3,240,attack
3,240,265,attack
240,265,78,attack
265,78,240,attack
78,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,265,attack
265,265,240,attack
265,240,78,attack
240,78,240,attack
78,240,265,attack
240,265,265,attack
265,265,240,attack
265,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,265,attack
265,221,265,attack
221,265,221,attack
265,221,240,attack
221,240,221,attack
240,221,240,attack
221,240,221,attack
240,221,221,attack
221,221,221,attack
221,221,265,attack
221,265,221,attack
265,221,221,attack
221,221,221,attack
221,221,140,attack
221,140,3,attack
140,3,221,attack
3,221,221,attack
221,221,265,attack
221,265,240,attack
265,240,265,attack
240,265,265,attack
265,265,221,attack
265,221,265,attack
221,265,240,attack
265,240,221,attack
240,221,240,attack
221,240,265,attack
240,265,221,attack
265,221,221,attack
221,221,265,attack
221,265,221,attack
265,221,265,attack
221,265,221,attack
265,221,221,attack
221,221,221,attack
221,221,265,attack
221,265,265,attack
265,265,221,attack
265,221,265,attack
221,265,265,attack
265,265,265,attack
265,265,221,attack
265,221,265,attack
221,265,221,attack
265,221,265,attack
221,265,265,attack
265,265,240,attack
265,240,265,attack
240,265,221,attack
265,221,265,attack
221,265,240,attack
265,240,265,attack
240,265,221,attack
265,221,221,attack
221,221,265,attack
221,265,265,attack
265,265,265,attack
265,265,221,attack
265,221,240,attack
221,240,265,attack
240,265,221,attack
265,221,221,attack
221,221,265,attack
221,265,221,attack
265,221,265,attack
221,265,240,attack
265,240,221,attack
240,221,265,attack
221,265,221,attack
265,221,221,attack
221,221,265,attack
221,265,221,attack
265,221,221,attack
221,221,240,attack
221,240,221,attack
240,221,265,attack
221,265,221,attack
265,221,221,attack
221,221,221,attack
221,221,221,attack
221,221,221,attack
221,221,221,attack
221,221,265,attack
221,265,3,attack
265,3,221,attack
3,221,3,attack
221,3,140,attack
3,140,265,attack
140,265,240,attack
265,240,240,attack
240,240,265,attack
240,265,240,attack
265,240,221,attack
240,221,221,attack
221,221,240,attack
221,240,221,attack
240,221,221,attack
221,221,221,attack
221,221,221,attack
221,221,265,attack
221,265,265,attack
265,265,265,attack
265,265,265,attack
265,265,265,attack
265,265,265,attack
240,240,33,attack
240,33,78,attack
33,78,240,attack
78,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,265,attack
240,265,39,attack
265,39,78,attack
39,78,196,attack
78,196,38,attack
196,38,265,attack
38,265,240,attack
265,240,4,attack
240,4,78,attack
4,78,265,attack
78,265,265,attack
265,265,4,attack
265,4,78,attack
4,78,3,attack
78,3,4,attack
3,4,265,attack
4,265,4,attack
265,4,265,attack
4,265,4,attack
265,4,219,attack
4,219,219,attack
219,219,240,attack
219,240,265,attack
240,265,240,attack
265,240,195,attack
240,195,265,attack
195,265,4,attack
265,4,265,attack
4,265,265,attack
265,265,4,attack
265,4,3,attack
4,3,240,attack
3,240,4,attack
240,4,240,attack
4,240,265,attack
240,265,240,attack
265,240,3,attack
240,3,78,attack
3,78,19,attack
78,19,78,attack
19,78,240,attack
78,240,78,attack
240,78,78,attack
78,78,3,attack
78,3,240,attack
3,240,3,attack
240,3,3,attack
3,3,78,attack
3,78,265,attack
78,265,240,attack
265,240,265,attack
240,265,4,attack
265,4,265,attack
4,265,4,attack
265,4,3,attack
4,3,240,attack
3,240,5,attack
240,5,265,attack
5,265,3,attack
265,3,5,attack
3,5,265,attack
5,265,3,attack
265,3,265,attack
3,265,4,attack
265,4,3,attack
4,3,240,attack
3,240,240,attack
240,240,240,attack
240,240,5,attack
240,5,265,attack
5,265,4,attack
265,4,4,attack
4,4,5,attack
4,5,6,attack
5,6,240,attack
6,240,4,attack
240,4,240,attack
4,240,5,attack
240,5,3,attack
5,3,240,attack
3,240,240,attack
240,240,3,attack
240,3,3,attack
3,3,240,attack
3,240,240,attack
240,240,3,attack
240,3,240,attack
3,240,240,attack
240,240,240,attack
240,240,19,attack
240,19,19,attack
19,19,78,attack
19,78,265,attack
78,265,78,attack
265,78,240,attack
78,240,240,attack
240,240,240,attack
240,240,3,attack
240,3,5,attack
3,5,78,attack
5,78,240,attack
78,240,3,attack
240,3,240,attack
3,240,38,attack
240,38,19,attack
38,19,240,attack
19,240,4,attack
240,4,265,attack
4,102,3,attack
102,3,102,attack
3,102,102,attack
102,102,265,attack
102,265,102,attack
265,102,240,attack
102,240,240,attack
240,240,240,attack
240,240,256,attack
240,256,102,attack
256,102,102,attack
102,102,256,attack
102,256,256,attack
256,256,256,attack
256,256,256,attack
256,256,102,attack
256,102,256,attack
102,256,240,attack
256,240,256,attack
240,256,256,attack
256,256,4,attack
256,4,4,attack
4,4,256,attack
4,256,4,attack
256,4,4,attack
4,4,265,attack
4,265,102,attack
265,102,102,attack
102,102,256,attack
102,256,265,attack
256,265,240,attack
265,240,256,attack
240,256,102,attack
256,102,3,attack
102,3,102,attack
3,102,102,attack
102,102,102,attack
102,102,102,attack
102,102,256,attack
102,256,256,attack
256,256,256,attack
256,256,240,attack
256,240,102,attack
240,102,256,attack
102,256,102,attack
256,102,102,attack
102,102,102,attack
102,102,256,attack
102,256,256,attack
256,256,102,attack
256,102,102,attack
102,102,256,attack
102,256,256,attack
256,256,265,attack
256,265,256,attack
265,256,102,attack
256,102,102,attack
102,102,256,attack
102,256,102,attack
256,102,256,attack
102,256,240,attack
256,240,256,attack
240,256,240,attack
256,240,256,attack
240,256,240,attack
256,240,256,attack
240,256,256,attack
256,256,102,attack
256,102,256,attack
102,256,256,attack
256,256,256,attack
256,256,102,attack
256,102,256,attack
102,256,4,attack
256,4,4,attack
4,4,102,attack
4,102,256,attack
102,256,102,attack
256,102,4,attack
102,4,102,attack
4,102,4,attack
102,4,102,attack
4,102,102,attack
102,102,265,attack
102,265,4,attack
265,4,256,attack
4,256,102,attack
256,102,102,attack
102,102,265,attack
102,265,4,attack
265,4,4,attack
4,4,4,attack
4,4,102,attack
4,102,102,attack
102,102,3,attack
102,3,256,attack
3,256,102,attack
256,102,256,attack
102,256,4,attack
256,4,4,attack
4,4,102,attack
4,102,256,attack
102,256,4,attack
256,4,102,attack
4,102,102,attack
102,102,256,attack
102,256,256,attack
256,256,256,attack
256,256,102,attack
256,102,256,attack
102,256,256,attack
256,256,3,attack
256,3,102,attack
3,102,102,attack
102,102,102,attack
102,102,102,attack
102,102,102,attack
102,102,102,attack
102,102,265,attack
102,265,102,attack
265,102,240,attack
102,240,265,attack
240,265,102,attack
265,102,102,attack
102,102,256,attack
102,256,256,attack
256,256,102,attack
256,102,102,attack
102,102,256,attack
102,256,256,attack
256,256,4,attack
256,4,4,attack
4,4,102,attack
4,102,256,attack
102,256,256,attack
256,256,240,attack
256,240,256,attack
240,256,102,attack
256,102,102,attack
102,102,102,attack
102,102,102,attack
102,102,256,attack
102,256,3,attack
256,3,256,attack
3,256,256,attack
256,256,102,attack
256,102,256,attack
102,256,3,attack
256,3,102,attack
3,102,256,attack
102,256,3,attack
256,3,265,attack
3,265,102,attack
265,102,102,attack
102,102,102,attack
102,102,102,attack
102,102,4,attack
102,4,256,attack
4,256,102,attack
256,102,4,attack
102,4,4,attack
4,4,102,attack
4,102,4,attack
102,4,4,attack
4,4,256,attack
4,256,3,attack
256,3,256,attack
3,256,240,attack
256,240,256,attack
240,256,256,attack
256,256,256,attack
256,256,256,attack
256,256,102,attack
256,102,102,attack
102,102,4,attack
102,4,4,attack
4,4,4,attack
4,4,265,attack
4,265,4,attack
265,4,102,attack
4,102,256,attack
102,256,4,attack
256,4,256,attack
4,256,256,attack
256,256,256,attack
256,256,4,attack
256,4,102,attack
4,102,4,attack
102,4,256,attack
4,256,256,attack
256,256,4,attack
256,4,102,attack
4,102,4,attack
102,4,256,attack
4,256,102,attack
256,102,4,attack
102,4,256,attack
4,256,256,attack
256,256,4,attack
256,4,4,attack
4,4,4,attack
4,4,4,attack
4,4,4,attack
4,4,102,attack
4,102,4,attack
102,4,102,attack
4,102,102,attack
102,102,4,attack
102,4,265,attack
4,265,4,attack
265,4,4,attack
4,4,256,attack
4,256,256,attack
256,256,102,attack
256,102,4,attack
102,4,102,attack
4,102,102,attack
102,102,102,attack
102,102,256,attack
102,256,3,attack
256,3,256,attack
3,256,4,attack
256,4,102,attack
4,102,256,attack
102,256,102,attack
256,102,4,attack
102,4,256,attack
4,256,4,attack
256,4,102,attack
4,102,256,attack
102,256,4,attack
256,4,4,attack
4,4,4,attack
4,4,256,attack
4,256,4,attack
256,4,102,attack
4,102,256,attack
102,256,102,attack
256,102,4,attack
102,4,102,attack
4,102,265,attack
102,265,256,attack
265,256,102,attack
256,102,256,attack
102,256,4,attack
256,4,4,attack
4,4,102,attack
4,102,102,attack
102,102,240,attack
102,240,256,attack
240,256,256,attack
256,256,240,attack
256,240,3,attack
240,3,256,attack
3,256,102,attack
256,102,256,attack
102,256,102,attack
256,102,265,attack
102,265,4,attack
265,4,102,attack
4,102,4,attack
102,4,256,attack
4,256,256,attack
256,256,256,attack
256,256,102,attack
256,102,4,attack
102,4,102,attack
4,102,4,attack
102,4,4,attack
4,4,4,attack
4,4,102,attack
4,102,102,attack
102,102,4,attack
102,4,102,attack
4,102,256,attack
102,256,102,attack
256,102,4,attack
102,4,102,attack
4,102,4,attack
102,4,265,attack
4,265,102,attack
265,102,256,attack
102,256,102,attack
256,102,265,attack
102,265,4,attack
265,4,102,attack
4,102,102,attack
102,102,4,attack
102,4,4,attack
4,4,4,attack
4,4,4,attack
4,4,4,attack
4,4,4,attack
4,4,102,attack
4,102,4,attack
102,4,4,attack
4,4,256,attack
4,256,4,attack
256,4,256,attack
4,256,256,attack
256,256,256,attack
256,256,102,attack
256,102,256,attack
102,256,240,attack
256,240,102,attack
240,102,102,attack
102,102,256,attack
102,256,102,attack
256,102,256,attack
102,256,4,attack
256,4,265,attack
4,265,102,attack
265,102,102,attack
102,102,4,attack
102,4,240,attack
4,240,3,attack
240,3,240,attack
3,240,102,attack
240,102,256,attack
102,256,256,attack
256,256,256,attack
256,256,102,attack
256,102,256,attack
102,256,4,attack
256,4,240,attack
4,240,256,attack
240,256,256,attack
256,256,102,attack
256,102,102,attack
102,102,256,attack
102,256,256,attack
256,256,3,attack
256,3,265,attack
3,265,240,attack
265,240,256,attack
240,256,102,attack
256,102,102,attack
102,102,240,attack
102,240,240,attack
240,240,256,attack
240,256,102,attack
256,102,265,attack
102,265,102,attack
265,102,240,attack
102,240,102,attack
240,102,256,attack
102,256,3,attack
256,3,256,attack
3,256,3,attack
256,3,256,attack
3,256,256,attack
256,256,256,attack
256,256,256,attack
256,256,256,attack
256,256,256,attack
256,256,102,attack
256,102,4,attack
102,4,4,attack
4,4,4,attack
4,4,256,attack
4,256,256,attack
256,256,256,attack
256,256,102,attack
256,102,4,attack
102,4,4,attack
4,4,265,attack
4,265,102,attack
265,102,4,attack
102,4,256,attack
4,256,256,attack
256,256,102,attack
256,102,256,attack
102,256,256,attack
256,256,256,attack
256,256,256,attack
256,256,4,attack
256,4,256,attack
4,256,4,attack
256,4,102,attack
4,102,256,attack
102,256,256,attack
256,256,4,attack
256,4,265,attack
4,265,256,attack
265,256,265,attack
256,265,102,attack
265,102,256,attack
102,256,102,attack
256,102,4,attack
102,4,256,attack
4,256,265,attack
256,265,102,attack
265,102,102,attack
102,102,265,attack
102,265,256,attack
265,256,102,attack
256,102,102,attack
102,102,265,attack
102,265,102,attack
265,102,265,attack
102,265,102,attack
265,102,102,attack
102,102,256,attack
102,256,256,attack
256,256,256,attack
256,256,102,attack
256,102,102,attack
102,102,102,attack
102,102,265,attack
102,265,256,attack
265,256,3,attack
256,3,256,attack
3,256,240,attack
256,240,265,attack
240,265,256,attack
265,256,256,attack
256,256,102,attack
256,102,265,attack
102,265,4,attack
265,4,4,attack
4,4,4,attack
4,4,4,attack
4,4,102,attack
4,102,4,attack
102,4,256,attack
4,256,102,attack
256,102,256,attack
102,256,256,attack
256,256,256,attack
256,256,256,attack
256,256,102,attack
256,102,256,attack
102,256,102,attack
256,102,256,attack
102,256,102,attack
256,102,4,attack
102,4,256,attack
4,256,265,attack
256,265,256,attack
265,256,102,attack
256,102,256,attack
102,256,256,attack
256,256,240,attack
256,240,102,attack
240,102,102,attack
102,102,256,attack
102,256,256,attack
256,256,3,attack
256,3,102,attack
3,102,240,attack
102,240,265,attack
240,265,102,attack
265,102,3,attack
102,3,3,attack
3,3,4,attack
3,4,4,attack
4,4,102,attack
4,102,256,attack
102,256,256,attack
256,256,256,attack
256,256,256,attack
256,256,4,attack
256,4,256,attack
4,256,4,attack
256,4,4,attack
4,4,4,attack
4,4,256,attack
4,256,102,attack
256,102,256,attack
102,256,256,attack
256,256,4,attack
256,4,256,attack
4,256,256,attack
256,256,102,attack
256,102,240,attack
102,240,102,attack
240,102,102,attack
102,102,256,attack
102,256,102,attack
256,102,4,attack
102,4,102,attack
4,102,265,attack
102,265,256,attack
265,256,265,attack
256,265,102,attack
265,102,102,attack
102,102,4,attack
102,4,102,attack
4,102,4,attack
102,4,4,attack
4,4,102,attack
4,102,4,attack
102,4,4,attack
4,4,4,attack
4,4,256,attack
4,256,102,attack
256,102,102,attack
102,102,256,attack
102,256,4,attack
256,4,102,attack
4,102,256,attack
102,256,4,attack
256,4,256,attack
4,256,4,attack
256,4,102,attack
4,102,102,attack
102,102,256,attack
102,256,102,attack
256,102,265,attack
102,265,102,attack
265,102,4,attack
102,4,256,attack
4,256,4,attack
256,4,102,attack
4,102,102,attack
102,102,240,attack
102,240,102,attack
240,102,240,attack
102,240,240,attack
240,240,256,attack
240,256,256,attack
256,256,3,attack
256,3,256,attack
3,256,240,attack
256,240,102,attack
240,102,256,attack
102,256,256,attack
256,256,256,attack
256,256,256,attack
256,256,240,attack
256,240,102,attack
240,102,256,attack
102,256,102,attack
256,102,265,attack
102,265,256,attack
265,256,256,attack
256,256,256,attack
256,256,102,attack
256,102,256,attack
102,256,265,attack
256,265,256,attack
265,256,256,attack
256,256,240,attack
256,240,256,attack
240,256,4,attack
256,4,102,attack
4,102,102,attack
102,102,102,attack
102,102,256,attack
102,256,256,attack
256,256,102,attack
256,102,256,attack
102,256,102,attack
256,102,4,attack
102,4,4,attack
4,4,4,attack
4,4,256,attack
4,256,102,attack
256,102,4,attack
102,4,102,attack
4,102,256,attack
102,256,256,attack
256,256,256,attack
256,256,102,attack
256,102,256,attack
102,256,4,attack
256,4,4,attack
4,4,256,attack
4,256,256,attack
256,256,4,attack
256,4,102,attack
4,102,256,attack
102,256,4,attack
256,4,3,attack
4,3,102,attack
3,102,265,attack
102,265,102,attack
265,102,102,attack
102,102,102,attack
102,102,256,attack
102,256,256,attack
256,256,256,attack
256,256,102,attack
256,102,102,attack
102,102,265,attack
102,265,240,attack
265,240,256,attack
240,256,102,attack
256,102,102,attack
102,102,240,attack
102,240,4,attack
240,4,256,attack
4,256,256,attack
256,256,256,attack
256,256,240,attack
256,240,256,attack
240,256,240,attack
256,240,256,attack
240,256,265,attack
256,265,256,attack
265,256,102,attack
256,102,256,attack
102,256,240,attack
256,240,265,attack
240,265,240,attack
265,240,102,attack
240,102,256,attack
102,256,240,attack
256,240,256,attack
240,256,240,attack
256,240,4,attack
240,4,102,attack
4,102,265,attack
102,265,265,attack
265,265,256,attack
265,256,102,attack
256,102,240,attack
102,240,256,attack
240,256,102,attack
256,102,256,attack
102,256,102,attack
256,102,256,attack
102,256,256,attack
256,256,256,attack
256,256,102,attack
256,102,102,attack
102,102,102,attack
102,102,102,attack
102,102,240,attack
102,240,102,attack
240,102,256,attack
102,256,240,attack
256,240,265,attack
240,265,102,attack
265,102,102,attack
102,102,102,attack
102,102,256,attack
102,256,256,attack
256,256,256,attack
256,256,102,attack
256,102,4,attack
102,4,102,attack
4,102,240,attack
102,240,102,attack
240,102,3,attack
102,3,102,attack
3,102,240,attack
102,240,3,attack
240,3,240,attack
3,240,102,attack
240,102,4,attack
102,4,265,attack
4,265,256,attack
265,256,102,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
175,174,174,attack
174,174,174,attack
174,174,57,attack
174,57,175,attack
57,175,54,attack
175,54,175,attack
54,175,6,attack
175,6,3,attack
6,3,6,attack
3,6,174,attack
6,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,11,attack
174,11,45,attack
11,45,33,attack
45,33,192,attack
33,192,33,attack
192,33,5,attack
33,5,197,attack
5,197,192,attack
197,192,6,attack
192,6,33,attack
6,33,5,attack
33,5,3,attack
5,3,197,attack
3,197,192,attack
197,192,192,attack
192,192,6,attack
192,6,33,attack
6,33,5,attack
33,5,3,attack
5,3,197,attack
3,197,192,attack
197,192,192,attack
192,192,6,attack
192,6,33,attack
6,33,5,attack
33,5,3,attack
5,3,197,attack
3,197,192,attack
197,192,192,attack
192,192,192,attack
192,192,6,attack
192,6,33,attack
6,33,5,attack
33,5,3,attack
5,3,197,attack
3,197,192,attack
197,192,192,attack
192,192,192,attack
192,192,6,attack
192,6,33,attack
6,33,5,attack
33,5,3,attack
5,3,197,attack
3,197,192,attack
197,192,192,attack
192,192,6,attack
192,6,33,attack
6,33,5,attack
33,5,3,attack
5,3,197,attack
3,197,192,attack
197,192,192,attack
192,192,192,attack
192,192,6,attack
192,6,33,attack
6,33,5,attack
33,5,3,attack
5,3,197,attack
3,197,192,attack
197,192,192,attack
192,192,6,attack
192,6,192,attack
6,192,192,attack
192,192,243,attack
192,243,125,attack
243,125,125,attack
125,125,125,attack
125,125,125,attack
125,125,125,attack
125,125,125,attack
125,125,125,attack
125,125,125,attack
125,125,125,attack
125,125,91,attack
125,91,258,attack
91,258,311,attack
258,311,240,attack
311,240,240,attack
240,240,174,attack
240,174,174,attack
174,174,175,attack
174,175,191,attack
175,191,122,attack
191,122,268,attack
122,268,45,attack
268,45,45,attack
45,45,5,attack
45,5,197,attack
5,197,192,attack
197,192,3,attack
192,3,3,attack
3,3,6,attack
3,6,91,attack
6,91,5,attack
91,5,197,attack
5,197,192,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,192,attack
240,192,192,attack
192,192,240,attack
192,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
240,240,240,attack
3,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,3,attack
168,3,146,attack
3,146,3,attack
146,3,168,attack
3,168,13,attack
168,13,168,attack
13,168,168,attack
168,168,146,attack
168,146,168,attack
146,168,146,attack
168,146,168,attack
146,168,265,attack
168,265,168,attack
265,168,146,attack
168,146,13,attack
146,13,265,attack
13,265,13,attack
265,13,168,attack
13,168,168,attack
168,168,265,attack
168,265,3,attack
265,3,168,attack
3,168,146,attack
168,146,146,attack
146,146,168,attack
146,168,265,attack
168,265,3,attack
265,3,168,attack
3,168,13,attack
168,13,146,attack
13,146,3,attack
146,3,146,attack
3,146,146,attack
146,146,168,attack
146,168,146,attack
168,146,265,attack
146,265,168,attack
265,168,168,attack
168,168,168,attack
168,168,3,attack
168,3,3,attack
3,3,168,attack
3,168,13,attack
168,13,146,attack
13,146,146,attack
146,146,265,attack
146,265,265,attack
265,265,265,attack
265,265,265,attack
265,265,265,attack
265,265,265,attack
265,265,265,attack
265,265,146,attack
265,146,13,attack
146,13,168,attack
13,168,146,attack
168,146,168,attack
146,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,265,attack
168,265,146,attack
265,146,168,attack
146,168,168,attack
